site_year,Rotation,site,Year,common_name,sci_name,disturbance_site,region,NSRNAME,NSRCODE
508_2017,Rotation 2,508,2017,VNA,Cephalozia,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Small Notchwort,Lophozia ascendens,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,VNA,Riccardia,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Ciliated Fringewort,Ptilidium ciliare,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,VNA,Chiloscyphus,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Fragile Screw Moss,Tortella fragilis,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Broom Moss,Dicranum polysetum,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Willow Feather-moss,Hygroamblystegium varium,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Tinyleaf Small Plume Moss,Haplocladium microphyllum,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,VNA,Brachythecium,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
508_2017,Rotation 2,508,2017,Juniper Polytrichum Moss,Polytrichum commune,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Ciliated Fringewort,Ptilidium ciliare,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Strict Haircap,Polytrichum strictum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Acute-leaved Peat-moss,Sphagnum angustifolium,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Pohlia,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Girgensohn's moss,Sphagnum fuscum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Bog Bead Moss,Aulacomnium palustre,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Purple Horn-toothed Moss,Cephalozia pleniceps,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Cephaloziella hampeana,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Wavy Heron's-bill Moss,Dicranum undulatum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Bright Silk-moss,Plagiothecium laetum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Peat Moss,Sphagnum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Tumid Notchwort,Lophozia ventricosa,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Cephaloziella rubella,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Golden Feather-moss,Campyliadelphus chrysophyllus,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Ringless Hook-moss,Sarmentypnum exannulatum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Lophocolea,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Shore-growing Peat Moss,Sphagnum magellanicum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Common Hair-cap,Pohlia nutans,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Straw Spear-moss,Straminergon stramineum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Red Leaf Moss,Blepharostoma trichophyllum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Cephaloziella,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Polytrichum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Dicranum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Jungermanniaceae,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Broom Moss,Dicranum polysetum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Common Red Peat-moss,Sphagnum capillifolium,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Lophozia,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Bog Pouchwort,Calypogeia sphagnicola,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Wide-tongued Peat Moss,Sphagnum riparium,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Cephalozia,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Ptilidium,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Forcipated Pincerwort,Cephalozia connivens,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Anomalous Flapwort,Mylia anomala,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Creeping Fingerwort,Lepidozia reptans,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Wavy Dicranum,Dicranum scoparium,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Thin-leafed Peat Moss,Sphagnum squarrosum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Brachytheciaceae,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Capitate Notchwort,Lophozia excisa,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Meadow Hypnum Moss,Hypnum pratense,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Riccardia,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Amblystegiaceae,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,VNA,Mniaceae,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Blandow's Helodium Moss,Helodium blandowii,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Moon-leaved Pincerwort,Cephalozia lunulifolia,NA,B,Central Mixedwood,CM
537_2017,Rotation 2,537,2017,Warnstorf's Bog-moss,Sphagnum warnstorfii,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Brachytheciaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Orthotrichum elegans,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Mountain Spur-moss,Oncophorus wahlenbergii,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Heller,Crossocalyx hellerianus,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Autumn Flatwort,Jamesoniella autumnalis,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Cephaloziella,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Variable-leaved Crestwort,Lophocolea heterophylla,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Tufted Moss,Aneura pinguis,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Many-flowered Leskea,Pylaisia polyantha,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Brachythecium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Bryaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Drummond's Leafy Moss,Plagiomnium drummondii,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Red-mouthed Leafy Moss,Mnium spinulosum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Plagiomnium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Cephaloziella rubella,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Jungermanniaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Geocalycaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Orthotrichum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Lophocolea,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Mniaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Tinyleaf Small Plume Moss,Haplocladium microphyllum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Lesser Crestwort,Lophocolea minor,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Amblystegiaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Creeping Fingerwort,Lepidozia reptans,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Hypnaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Glaucous-headed Earwort,Scapania glaucocephala,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Marsh Thyme-moss,Plagiomnium ellipticum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Golden Feather-moss,Campyliadelphus chrysophyllus,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Liverworts,Marchantiophyta,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Golden Thread-moss,Leptobryum pyriforme,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Pohlia,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Ptilidium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Hypnales,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Common Hair-cap,Pohlia nutans,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Fuscous Moss,Dicranum fragilifolium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Willow Feather-moss,Hygroamblystegium varium,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Dicranaceae,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Dicranum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Cushion Moss,Dicranum flagellare,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Juniper Haircap Moss,Polytrichum juniperinum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Lophozia,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Flat-brocade Moss,Platygyrium repens,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Long-stalked Fine Wet Moss,Pseudocampylium radicale,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Hypnum,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,VNA,Chiloscyphus pallescens,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Lindberg's Plain-moss,Hypnum lindbergii,NA,B,Central Mixedwood,CM
538_2017,Rotation 2,538,2017,Meadow Hypnum Moss,Hypnum pratense,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Tinyleaf Small Plume Moss,Haplocladium microphyllum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Red-stemmed Feather-moss,Pleurozium schreberi,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Brachythecium,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Many-flowered Leskea,Pylaisia polyantha,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Mountain Spur-moss,Oncophorus wahlenbergii,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Bristly Bentleaf Moss,Campylophyllum hispidulum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Creeping Feather-Moss,Amblystegium serpens,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Brachytheciaceae,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Stair-step Moss,Hylocomium splendens,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Mniaceae,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Sickle-leaved Hook-moss,Sanionia uncinata,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Drummond's Leafy Moss,Plagiomnium drummondii,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Wavy Dicranum,Dicranum scoparium,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Woodsy Thyme-moss,Plagiomnium cuspidatum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Cord Moss,Eurhynchiastrum pulchellum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Orthotrichum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Aspen Stocking Moss,Ptilium crista-castrensis,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Bryaceae,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Lesser Crestwort,Lophocolea minor,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Golden Feather-moss,Campyliadelphus chrysophyllus,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Red Leaf Moss,Blepharostoma trichophyllum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Ptychostomum creberrimum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Flat-brocade Moss,Platygyrium repens,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Knight's Plume Moss,Ptilidium pulcherrimum,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Cushion Moss,Climacium dendroides,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Amblystegiaceae,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Orthotrichum elegans,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Ptilidium,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,VNA,Hypnaceae,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Knieff's Hook-moss,Drepanocladus aduncus,NA,B,Central Mixedwood,CM
539_2017,Rotation 2,539,2017,Purple Moss,Ceratodon purpureus,NA,B,Central Mixedwood,CM
